body_html,body_text,display_format,id,image_url1,image_url10,image_url11,image_url12,image_url13,image_url14,image_url15,image_url16,image_url17,image_url18,image_url19,image_url2,image_url20,image_url3,image_url4,image_url5,image_url6,image_url7,image_url8,image_url9,isActive,learn_more_link,name,page_categories,page_id,page_name,page_profile_picture_url,page_profile_uri,ppAudienceNetwork,ppFacebook,ppInstagram,ppMessenger,sponsored,startDate,video_url1,video_url10,video_url11,video_url12,video_url13,video_url14,video_url15,video_url2,video_url3,video_url4,video_url5,video_url6,video_url7,video_url8,video_url9
"360Â° of strong, lightweight Flyknit for a crazy fast feeling on the field.","360Â° of strong, lightweight Flyknit for a crazy fast feeling on the field.",video,2651448681831989,,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/w?q=MDS&vst=MDS,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,True,False,False,Sponsored,16/12/2020 @09:00AM,videos/130112541_770169580247429_7076745560297943214_n.mp4,,,,,,,,,,,,,,
"Introducing the Mercurial Dream Speed 3 soccer cleats for kids. Shop them now on <a href=""https://l.facebook.com/l.php?u=http%3A%2F%2FNike.com%2F&amp;h=AT1Ky-L64dJ2h1HgF1kYjsdfxyn38EjdhtYdIadtcUDU9_TkyWyc9RL-Pwr2BlFm6tVew_Oxg3Zs-tLWnngCKc13p4iriMtsPdPdlP3_Zo4bSmCarj3JgjwXQDvh9hJFMkH6T8EWDUvrOni2GQpT"" rel=""nofollow noopener"" target=""_blank"" data-lynx-mode=""asynclazy"">Nike.com.</a>","Introducing the Mercurial Dream Speed 3 soccer cleats for kids. Shop them now on
Nike.com.",image,2921080154825080,images/131388288_108626921030436_8926412885396282473_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/t/jr-mercurial-superfly-7-academy-mds-mg-little-big-kids-multi-ground-soccer-cleat-Gm9VDX/BQ5409-110,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,17/12/2020 @09:00AM,,,,,,,,,,,,,,,
"Introducing the Mercurial Dream Speed 3 soccer cleats for kids. Shop them now on <a href=""https://l.facebook.com/l.php?u=http%3A%2F%2FNike.com%2F&amp;h=AT0dJtSkCqlDtClEVprs5HffjnkDzteOieiXsYeEiSfCNCuO3L3Ykkxm0jCJXqiNR96Xz7dfH20Ei6cqI6oBJsBi-ukoikzx3v3aJS05CH0fIKDP1PQ4nVshYdHqXiXBlx-vq2sQkGHc8T57j7su"" rel=""nofollow noopener"" target=""_blank"" data-lynx-mode=""asynclazy"">Nike.com.</a>","Introducing the Mercurial Dream Speed 3 soccer cleats for kids. Shop them now on
Nike.com.",image,841027533330431,images/130978778_188327739635274_1649835631974111263_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://fb.com/canvas_doc/140134507623673,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,15/12/2020 @09:00AM,,,,,,,,,,,,,,,
"Introducing the Mercurial Dream Speed 3 soccer cleats for kids. Shop them now on <a href=""https://l.facebook.com/l.php?u=http%3A%2F%2FNike.com%2F&amp;h=AT0V5bPBj11YtiHHufEtpuRIrPYH5M4-0mFyokFQGPEwwJ0Dutm7xdrNuY6Adv4YtxC4qpyzvIWhSxOFUqzrz242kbWkkXH3GHdY0G8NttrMsn8neNWI7X6J6YhqQ-ocgOeaolziqu9T12vTbz2s"" rel=""nofollow noopener"" target=""_blank"" data-lynx-mode=""asynclazy"">Nike.com.</a>","Introducing the Mercurial Dream Speed 3 soccer cleats for kids. Shop them now on
Nike.com.",image,4487274607954435,images/130627175_4051618998200167_7782686438018244370_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://fb.com/canvas_doc/140134507623673,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,16/12/2020 @09:00AM,,,,,,,,,,,,,,,
"A strong, lightweight upper wraps their foot for a crazy fast feeling on the field.","A strong, lightweight upper wraps their foot for a crazy fast feeling on the field.",image,135001294909491,images/131083434_1866787316795390_1660652286494466654_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/t/jr-mercurial-superfly-7-academy-mds-mg-little-big-kids-multi-ground-soccer-cleat-Gm9VDX/BQ5409-110,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,True,False,False,Sponsored,15/12/2020 @09:00AM,,,,,,,,,,,,,,,
"A strong, lightweight upper wraps their foot for a crazy fast feeling on the field.","A strong, lightweight upper wraps their foot for a crazy fast feeling on the field.",carousel,320172975704468,images/130790358_682552979116521_6671134438436882468_n.jpg,,,,,,,,,,,images/131315380_768910717307359_1124742416003172693_n.jpg,,images/130259960_733615550591342_590117957297676147_n.jpg,images/131357723_670355786928378_6264644288214904473_n.jpg,,,,,,True,https://www.nike.com/t/jr-mercurial-superfly-7-academy-mds-mg-little-big-kids-multi-ground-soccer-cleat-Gm9VDX/BQ5409-110,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,True,False,False,Sponsored,15/12/2020 @09:00AM,,,,,,,,,,,,,,,
"360Â° of strong, lightweight Flyknit for a crazy fast feeling on the field.","360Â° of strong, lightweight Flyknit for a crazy fast feeling on the field.",image,676431276361571,images/130820024_2455395718096734_361661486790885239_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/w?q=MDS&vst=MDS,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,True,False,False,Sponsored,15/12/2020 @09:00AM,,,,,,,,,,,,,,,
"360Â° of strong, lightweight Flyknit for a crazy fast feeling on the field.","360Â° of strong, lightweight Flyknit for a crazy fast feeling on the field.",image,2842242976098574,images/131472331_782055465711416_8359288164897604463_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://fb.com/canvas_doc/1265921737140748,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,True,False,False,Sponsored,15/12/2020 @09:00AM,,,,,,,,,,,,,,,
"Introducing the Mercurial Dream Speed 3 soccer cleats, now available to shop on <a href=""https://l.facebook.com/l.php?u=http%3A%2F%2FNike.com%2F&amp;h=AT0AIrQ3jkO4cTapWi5PmB6zXuntVlpsVe25Kpgy7p2W2wlrkQ0UtkMWXs6Wh0jiOF47j6FvhmeSNRKhKRigSb-CCemyEV1vuCo3fVFg11YovofBt8cC8TFzbAOoeuh7i2bl9y4eLYoHOsWZkI3j"" rel=""nofollow noopener"" target=""_blank"" data-lynx-mode=""asynclazy"">Nike.com.</a>","Introducing the Mercurial Dream Speed 3 soccer cleats, now available to shop on
Nike.com.",image,692058348349297,images/131436053_727047901238847_4640433281710700783_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://fb.com/canvas_doc/1265921737140748,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,15/12/2020 @09:00AM,,,,,,,,,,,,,,,
"Introducing the Mercurial Dream Speed 3 soccer cleats, now available to shop on <a href=""https://l.facebook.com/l.php?u=http%3A%2F%2FNike.com%2F&amp;h=AT0jdCU1bO0xUyvPB0upYm_2F9e0t_vHoBcL-mOE-iYKXMVehHWerzHzrPmgchPjwfcOfXWIK5V-BRaJ2LXhldF8x6SCdxHjmzoKHJsiEbTRXPVJcGzmoxw1AvD1wtK_nEMKXnwkjG4EqnLVfLul"" rel=""nofollow noopener"" target=""_blank"" data-lynx-mode=""asynclazy"">Nike.com.</a>","Introducing the Mercurial Dream Speed 3 soccer cleats, now available to shop on
Nike.com.",image,1273305736382640,images/131356026_155914765962098_8977326967965751029_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://fb.com/canvas_doc/1265921737140748,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,15/12/2020 @09:00AM,,,,,,,,,,,,,,,
"Introducing the Mercurial Dream Speed 3 soccer cleats for kids. Shop them now on <a href=""https://l.facebook.com/l.php?u=http%3A%2F%2FNike.com%2F&amp;h=AT3mTlqd1Mk3Fk8lYh2F7oei0wRvjmyx892aSyNwU49XdPp5Qva8Ktege0zIdpaqBYE36NLLlzrnkh5xqXgUrxneqzTV5PDrYEcN5qrH9pCTzRluldwm5gkbLynjCkV1kSFdtEAfoXPNvvcAY7kl"" rel=""nofollow noopener"" target=""_blank"" data-lynx-mode=""asynclazy"">Nike.com.</a>","Introducing the Mercurial Dream Speed 3 soccer cleats for kids. Shop them now on
Nike.com.",image,2804138876581450,images/130680483_848534919228945_7119445558217266077_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/t/jr-mercurial-superfly-7-academy-mds-mg-little-big-kids-multi-ground-soccer-cleat-Gm9VDX/BQ5409-110,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,15/12/2020 @09:00AM,,,,,,,,,,,,,,,
"Introducing the Mercurial Dream Speed 3 soccer cleats for kids. Shop them now on <a href=""https://l.facebook.com/l.php?u=http%3A%2F%2FNike.com%2F&amp;h=AT3GgIVIhSMU-k1cBgYi_Fz8jKkB4n48mHgu1rJb6rWlE-_-MV8DyWEaXJXRFJkyyy6uskFtAAZuWRi4VfoOz65JmzLNMopZj8lxf7VW2m-4ii2jLXDseI9BMR-6LgKJEoHyXvSakPzHd85OFGsl"" rel=""nofollow noopener"" target=""_blank"" data-lynx-mode=""asynclazy"">Nike.com.</a>","Introducing the Mercurial Dream Speed 3 soccer cleats for kids. Shop them now on
Nike.com.",video,711161332874560,,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/t/jr-mercurial-superfly-7-academy-mds-mg-little-big-kids-multi-ground-soccer-cleat-Gm9VDX/BQ5409-110,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,15/12/2020 @09:00AM,videos/130764499_217154306605569_7822160833875307732_n.mp4,,,,,,,,,,,,,,
"360Â° of strong, lightweight Flyknit for a crazy fast feeling on the field.","360Â° of strong, lightweight Flyknit for a crazy fast feeling on the field.",video,144195237212963,,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/w?q=MDS&vst=MDS,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,True,False,False,Sponsored,15/12/2020 @09:00AM,videos/130112541_770169580247429_7076745560297943214_n.mp4,,,,,,,,,,,,,,
"Introducing the Mercurial Dream Speed 3 soccer cleats for kids. Shop them now on <a href=""https://l.facebook.com/l.php?u=http%3A%2F%2FNike.com%2F&amp;h=AT3p7esLhedcFOY6U19A6ww49prarNMhNLHxunMEssD4K2aEWgJ91ZPea15PhtAIa1g6Ti6zgEq3Wgh93luaPFqNvdAVC_sDB3kHkeNjUpQ0IFPZRo0GDnaBb7RqYRAjalzJDTeju46Aj1yAF6zg"" rel=""nofollow noopener"" target=""_blank"" data-lynx-mode=""asynclazy"">Nike.com.</a>","Introducing the Mercurial Dream Speed 3 soccer cleats for kids. Shop them now on
Nike.com.",image,703422470604358,images/131109103_1616541988551998_218199141736060473_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://fb.com/canvas_doc/140134507623673,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,16/12/2020 @09:00AM,,,,,,,,,,,,,,,
"360Â° of strong, lightweight Flyknit for a crazy fast feeling on the field.","360Â° of strong, lightweight Flyknit for a crazy fast feeling on the field.",image,398926041189826,images/131350543_216687579998797_634493945075798773_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://fb.com/canvas_doc/1265921737140748,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,True,False,False,Sponsored,15/12/2020 @09:00AM,,,,,,,,,,,,,,,
"360Â° of strong, lightweight Flyknit for a crazy fast feeling on the field.","360Â° of strong, lightweight Flyknit for a crazy fast feeling on the field.",image,217108806558008,images/131596329_410141300112593_8756339100395457454_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://fb.com/canvas_doc/1265921737140748,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,True,False,False,Sponsored,15/12/2020 @09:00AM,,,,,,,,,,,,,,,
"A strong, lightweight upper wraps their foot for a crazy fast feeling on the field.","A strong, lightweight upper wraps their foot for a crazy fast feeling on the field.",image,773765836591477,images/131424073_1318665651815964_6415234082876799911_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://fb.com/canvas_doc/140134507623673,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,True,False,False,Sponsored,15/12/2020 @09:00AM,,,,,,,,,,,,,,,
"A strong, lightweight upper wraps their foot for a crazy fast feeling on the field.","A strong, lightweight upper wraps their foot for a crazy fast feeling on the field.",carousel,847760389406763,images/131534828_219820859522389_8350493671645783121_n.jpg,,,,,,,,,,,images/131444933_426292028401055_4332990905058627981_n.jpg,,images/131752325_303835840961929_6938434079885086034_n.jpg,images/131418676_212111893789859_4384518856517894924_n.jpg,,,,,,True,https://www.nike.com/t/jr-mercurial-superfly-7-academy-mds-mg-little-big-kids-multi-ground-soccer-cleat-Gm9VDX/BQ5409-110,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,True,False,False,Sponsored,15/12/2020 @09:00AM,,,,,,,,,,,,,,,
"360Â° of strong, lightweight Flyknit for a crazy fast feeling on the field.","360Â° of strong, lightweight Flyknit for a crazy fast feeling on the field.",carousel,432457441244386,images/131092480_741511519798496_1159766817415374660_n.jpg,,,,,,,,,,,images/131692398_869781977106846_788768743519555183_n.jpg,,images/131712513_3538659922854654_5763415537325430808_n.jpg,images/131354559_416239509510247_1428610295359694464_n.jpg,,,,,,True,https://www.nike.com/w?q=MDS&vst=MDS,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,True,False,False,Sponsored,16/12/2020 @09:00AM,,,,,,,,,,,,,,,
,,image,880534362780723,images/125553997_375364860459541_6498984325466642531_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/w?q=MDS&vst=MDS,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,18/11/2020 @09:00AM,,,,,,,,,,,,,,,
,,image,1713858298789118,images/122381964_1607274422786393_3531097854903791658_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/w?q=MDS&vst=MDS,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,22/10/2020 @09:00AM,,,,,,,,,,,,,,,
,,image,692620278332046,images/122619709_807485000107684_8991461569268878374_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/w?q=MDS&vst=MDS,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,22/10/2020 @09:00AM,,,,,,,,,,,,,,,
,,image,856855485059470,images/122560009_2425740707734844_1858206035267681057_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/w?q=MDS&vst=MDS,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,22/10/2020 @09:00AM,,,,,,,,,,,,,,,
,,image,3502170603195408,images/120685997_353182452610177_2998193169891577243_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/w?q=MDS&vst=MDS,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,22/10/2020 @09:00AM,,,,,,,,,,,,,,,
,,image,696613924306243,images/122521389_1250188285363958_8675848670438953906_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/t/jr-mercurial-superfly-7-academy-mds-mg-little-big-kids-multi-ground-soccer-cleat-Gm9VDX/BQ5409-110,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,22/10/2020 @09:00AM,,,,,,,,,,,,,,,
,,image,1314346668902408,images/122461621_268225211210739_2496868060214619088_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/t/jr-mercurial-superfly-7-academy-mds-mg-little-big-kids-multi-ground-soccer-cleat-Gm9VDX/BQ5409-110,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,22/10/2020 @09:00AM,,,,,,,,,,,,,,,
,,image,316192382763848,images/122675794_815460185939504_4973381702770824846_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/t/jr-mercurial-superfly-7-academy-mds-mg-little-big-kids-multi-ground-soccer-cleat-Gm9VDX/BQ5409-110,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,22/10/2020 @09:00AM,,,,,,,,,,,,,,,
,,image,347438979893817,images/122539227_643009833012558_3007815661606029168_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/t/jr-mercurial-superfly-7-academy-mds-mg-little-big-kids-multi-ground-soccer-cleat-Gm9VDX/BQ5409-110,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,22/10/2020 @09:00AM,,,,,,,,,,,,,,,
,,video,822386885250852,,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/w?q=MDS&vst=MDS,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,18/11/2020 @09:00AM,videos/121829154_1094325064342030_6958068388514669266_n.mp4,,,,,,,,,,,,,,
,,video,363882528186859,,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/w?q=MDS&vst=MDS,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,22/10/2020 @09:00AM,videos/121829154_1094325064342030_6958068388514669266_n.mp4,,,,,,,,,,,,,,
,,video,1162347557519541,,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/w?q=MDS&vst=MDS,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,22/10/2020 @09:00AM,videos/121829154_1094325064342030_6958068388514669266_n.mp4,,,,,,,,,,,,,,
,,video,370437817482807,,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/t/jr-mercurial-superfly-7-academy-mds-mg-little-big-kids-multi-ground-soccer-cleat-Gm9VDX/BQ5409-110,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,22/10/2020 @09:00AM,videos/122456025_185681093033852_5897482829465560280_n.mp4,,,,,,,,,,,,,,
,,video,350058246203543,,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/t/jr-mercurial-superfly-7-academy-mds-mg-little-big-kids-multi-ground-soccer-cleat-Gm9VDX/BQ5409-110,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,22/10/2020 @09:00AM,videos/122456025_185681093033852_5897482829465560280_n.mp4,,,,,,,,,,,,,,
,,video,796569467847496,,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/t/jr-mercurial-superfly-7-academy-mds-mg-little-big-kids-multi-ground-soccer-cleat-Gm9VDX/BQ5409-110,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,22/10/2020 @09:00AM,videos/122456025_185681093033852_5897482829465560280_n.mp4,,,,,,,,,,,,,,
,,video,1064397247348972,,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/t/jr-mercurial-superfly-7-academy-mds-mg-little-big-kids-multi-ground-soccer-cleat-Gm9VDX/BQ5409-110,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,22/10/2020 @09:00AM,videos/122456025_185681093033852_5897482829465560280_n.mp4,,,,,,,,,,,,,,
"A strong, lightweight upper wraps their foot for a crazy fast feeling on the field.","A strong, lightweight upper wraps their foot for a crazy fast feeling on the field.",image,209574470758069,images/130251153_694892604563278_4257447560738375009_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/t/jr-mercurial-superfly-7-academy-mds-mg-little-big-kids-multi-ground-soccer-cleat-Gm9VDX/BQ5409-110,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,True,False,False,Sponsored,15/12/2020 @09:00AM,,,,,,,,,,,,,,,
,,image,3593605644093785,images/126030721_429370738460679_1695814945977446943_n.jpg,,,,,,,,,,,,,,,,,,,,True,https://www.nike.com/w?q=MDS&vst=MDS,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,False,True,False,Sponsored,18/11/2020 @09:00AM,,,,,,,,,,,,,,,
"A strong, lightweight upper wraps their foot for a crazy fast feeling on the field.","A strong, lightweight upper wraps their foot for a crazy fast feeling on the field.",carousel,1320997894921687,images/131567301_861085368063784_4688160825379710037_n.jpg,,,,,,,,,,,images/130842152_469920414409292_6523031652097652092_n.jpg,,images/131172930_824937261618227_3234515163822903430_n.jpg,images/130268187_432794994392554_1112499371353197387_n.jpg,,,,,,True,https://www.nike.com/t/jr-mercurial-superfly-7-academy-mds-mg-little-big-kids-multi-ground-soccer-cleat-Gm9VDX/BQ5409-110,,"Product/Service,Sporting Goods",51212153078,Nike Football,profile_pictures/51212153078.jpg,https://www.facebook.com/nikefootball/,False,True,False,False,Sponsored,15/12/2020 @09:00AM,,,,,,,,,,,,,,,
